,customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,max,min,median,mean,routine_flg,calc_date,membership_period
2456,IK817088,XXXX,C03,F,2017-12-01,2018-09-30 00:00:00,CA3,1,2_야간,6000,1_입회비무료,4,1,2.5,2.5,1,2018-09-30,9
2459,GD191589,XXXXXX,C01,F,2017-12-01,2018-12-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,5,1,4.0,3.5555555555555554,1,2018-12-31,12
2460,PL417119,XXXXX,C01,M,2017-12-01,2018-12-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,9,1,3.0,3.6666666666666665,1,2018-12-31,12
2464,HI457483,XXXX,C01,M,2017-12-01,2018-08-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,3,2,3.0,2.6,0,2018-08-31,8
2465,GD969310,XX,C03,M,2017-12-01,2018-08-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,4,1,2.0,2.4,0,2018-08-31,8
2467,TS169261,XXXXX,C03,M,2017-12-01,2018-08-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,5,1,2.0,2.6,0,2018-08-31,8
2468,GD741058,XXXXX,C01,M,2017-12-01,2018-11-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,7,1,3.0,3.375,1,2018-11-30,11
2471,HI912202,XXXX,C01,M,2017-12-01,2018-08-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,4,2,3.0,2.8,0,2018-08-31,8
2472,GD326524,XXXX,C01,M,2017-12-01,2018-11-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,7,3,4.5,4.5,1,2018-11-30,11
2473,OA422340,XXXX,C01,M,2017-12-01,2018-11-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,7,1,4.0,3.625,1,2018-11-30,11
2475,TS489018,XXX,C02,M,2017-12-01,2018-08-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,5,1,2.0,2.6,0,2018-08-31,8
2476,OA783122,XXXXXX,C03,M,2017-12-01,2018-08-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,5,1,1.0,2.0,0,2018-08-31,8
2479,PL910647,XXXXXX,C01,F,2017-12-01,2018-08-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,4,3,3.0,3.2,0,2018-08-31,8
2480,PL198428,XXXXX,C01,F,2017-12-01,2018-08-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,4,1,3.0,2.8,1,2018-08-31,8
2481,HD476620,XXXXX,C02,M,2017-12-01,2018-11-30 00:00:00,CA3,1,1_주간,7500,1_입회비무료,6,1,3.5,3.5,1,2018-11-30,11
2485,HI583705,XXXXX,C03,F,2017-12-01,2018-08-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,5,2,5.0,4.0,1,2018-08-31,8
2487,IK712590,XX,C02,F,2017-12-01,2018-08-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,5,2,3.0,3.4,0,2018-08-31,8
2488,AS890023,XXXX,C02,F,2017-12-01,2018-08-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,5,2,3.0,3.2,0,2018-08-31,8
2492,GD624477,XXXX,C03,F,2017-12-01,2018-08-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,3,1,2.0,2.2,0,2018-08-31,8
2493,TS465474,XXXX,C03,M,2017-12-01,2018-11-30 00:00:00,CA3,1,2_야간,6000,1_입회비무료,5,1,2.0,2.625,1,2018-11-30,11
2495,IK279715,XXXXX,C01,M,2017-12-01,2018-08-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,4,2,3.0,2.8,0,2018-08-31,8
2497,IK328604,XXXXX,C01,M,2018-01-01,2018-05-31 00:00:00,CA1,1,0_종일,10500,2_일반,4,4,4.0,4.0,0,2018-05-31,4
2500,AS220894,XX,C01,M,2018-01-01,2018-12-31 00:00:00,CA1,1,0_종일,10500,2_일반,7,1,4.0,3.7777777777777777,1,2018-12-31,11
2501,HD498491,XXXXXX,C02,M,2018-01-01,2018-12-31 00:00:00,CA1,1,1_주간,7500,2_일반,8,1,4.0,4.333333333333333,1,2018-12-31,11
2504,GD164396,XXXX,C01,M,2018-01-01,2018-12-31 00:00:00,CA1,1,0_종일,10500,2_일반,9,1,5.0,4.444444444444445,1,2018-12-31,11
2505,AS206541,XXXX,C03,M,2018-01-01,2018-05-31 00:00:00,CA1,1,2_야간,6000,2_일반,4,1,2.5,2.5,1,2018-05-31,4
2511,HD567544,XXXXX,C01,M,2018-01-01,2018-06-30 00:00:00,CA1,1,0_종일,10500,2_일반,3,2,3.0,2.6666666666666665,0,2018-06-30,5
2512,AS575508,XXXXX,C02,F,2018-01-01,2018-10-31 00:00:00,CA1,1,1_주간,7500,2_일반,4,2,3.0,3.0,0,2018-10-31,9
2517,HD171678,XXXXX,C02,F,2018-01-01,2018-05-31 00:00:00,CA1,1,1_주간,7500,2_일반,1,1,1.0,1.0,0,2018-05-31,4
2518,GD171613,XXXX,C03,F,2018-01-01,2018-12-31 00:00:00,CA1,1,2_야간,6000,2_일반,7,2,4.0,4.444444444444445,1,2018-12-31,11
2521,HD981821,XXXXX,C02,M,2018-01-01,2018-12-31 00:00:00,CA1,1,1_주간,7500,2_일반,6,1,3.0,3.6666666666666665,1,2018-12-31,11
2522,PL361492,XXXX,C02,M,2018-01-01,2018-12-31 00:00:00,CA1,1,1_주간,7500,2_일반,7,1,3.0,3.4444444444444446,1,2018-12-31,11
2523,HD313841,XXXX,C01,M,2018-01-01,2018-12-31 00:00:00,CA1,1,0_종일,10500,2_일반,6,2,4.0,4.0,1,2018-12-31,11
2525,GD703244,XXXX,C01,F,2018-01-01,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,7,1,5.0,4.090909090909091,1,2019-02-28,13
2527,IK699204,XXXXX,C01,M,2018-01-01,2018-11-30 00:00:00,CA1,1,0_종일,10500,2_일반,8,1,2.5,3.375,1,2018-11-30,10
2529,OA659141,XXXXX,C01,F,2018-01-01,2018-05-31 00:00:00,CA1,1,0_종일,10500,2_일반,3,1,2.0,2.0,0,2018-05-31,4
2532,AS913753,XX,C03,M,2018-01-01,2018-06-30 00:00:00,CA1,1,2_야간,6000,2_일반,2,1,1.0,1.3333333333333333,0,2018-06-30,5
2533,GD762120,XXXXX,C01,F,2018-01-01,2018-06-30 00:00:00,CA1,1,0_종일,10500,2_일반,5,2,3.0,3.3333333333333335,0,2018-06-30,5
2534,HD292217,XXXXX,C03,M,2018-01-01,2018-10-31 00:00:00,CA1,1,2_야간,6000,2_일반,5,1,2.0,2.7142857142857144,0,2018-10-31,9
2535,TS637747,XXXX,C01,M,2018-01-01,2018-06-30 00:00:00,CA1,1,0_종일,10500,2_일반,4,1,2.0,2.3333333333333335,0,2018-06-30,5
2536,HI987024,XX,C01,F,2018-01-01,2018-10-31 00:00:00,CA1,1,0_종일,10500,2_일반,5,1,2.0,2.5714285714285716,0,2018-10-31,9
2537,OA175481,XXXX,C01,M,2018-01-01,2018-06-30 00:00:00,CA1,1,0_종일,10500,2_일반,5,2,3.0,3.3333333333333335,0,2018-06-30,5
2538,HD099859,XXXXX,C03,M,2018-01-01,2018-10-31 00:00:00,CA1,1,2_야간,6000,2_일반,6,3,4.0,4.142857142857143,1,2018-10-31,9
2539,HI104906,XXXXX,C02,F,2018-01-01,2018-06-30 00:00:00,CA1,1,1_주간,7500,2_일반,5,2,3.0,3.3333333333333335,0,2018-06-30,5
2540,HI443421,XXXX,C02,F,2018-01-01,2018-06-30 00:00:00,CA1,1,1_주간,7500,2_일반,3,1,1.0,1.6666666666666667,0,2018-06-30,5
2541,AS473535,XXXXX,C01,M,2018-01-01,2018-11-30 00:00:00,CA1,1,0_종일,10500,2_일반,6,3,4.0,4.125,0,2018-11-30,10
2542,HI193026,XXXXX,C02,F,2018-01-01,2018-08-31 00:00:00,CA1,1,1_주간,7500,2_일반,5,1,2.0,2.4,1,2018-08-31,7
2543,HI911192,XXX,C03,M,2018-01-01,2018-09-30 00:00:00,CA1,1,2_야간,6000,2_일반,3,1,3.0,2.6666666666666665,0,2018-09-30,8
2547,GD620721,XXX,C01,M,2018-01-01,2019-01-31 00:00:00,CA1,1,0_종일,10500,2_일반,7,1,4.0,3.8,1,2019-01-31,12
2548,AS210846,XXXXX,C03,M,2018-01-01,2019-01-31 00:00:00,CA1,1,2_야간,6000,2_일반,6,1,4.0,3.7,0,2019-01-31,12
2549,IK923373,XX,C01,M,2018-01-01,2019-01-31 00:00:00,CA1,1,0_종일,10500,2_일반,9,1,3.0,3.4,1,2019-01-31,12
2552,PL197632,XXXXX,C03,M,2018-01-01,2019-01-31 00:00:00,CA1,1,2_야간,6000,2_일반,9,1,5.0,4.7,1,2019-01-31,12
2553,PL697202,XX,C03,M,2018-01-01,2019-01-31 00:00:00,CA1,1,2_야간,6000,2_일반,5,1,3.5,3.1,1,2019-01-31,12
2559,HD268516,XXXXX,C02,F,2018-01-01,2019-01-31 00:00:00,CA1,1,1_주간,7500,2_일반,7,1,4.0,3.8,1,2019-01-31,12
2561,TS634117,XXXXXX,C02,F,2018-01-01,2019-02-28 00:00:00,CA1,1,1_주간,7500,2_일반,8,2,4.0,4.181818181818182,1,2019-02-28,13
2562,HD824079,XXXXX,C02,F,2018-01-01,2019-02-28 00:00:00,CA1,1,1_주간,7500,2_일반,8,1,4.0,3.4545454545454546,1,2019-02-28,13
2563,AS814944,XXXXX,C02,F,2018-01-01,2018-08-31 00:00:00,CA1,1,1_주간,7500,2_일반,3,2,3.0,2.6,0,2018-08-31,7
2564,OA449747,XXXXX,C03,M,2018-01-01,2018-08-31 00:00:00,CA1,1,2_야간,6000,2_일반,5,2,3.0,3.4,0,2018-08-31,7
2566,HI849593,XXX,C02,F,2018-01-01,2018-08-31 00:00:00,CA1,1,1_주간,7500,2_일반,6,2,3.0,3.6,1,2018-08-31,7
2569,TS828794,XXXXX,C01,M,2018-01-01,2018-08-31 00:00:00,CA1,1,0_종일,10500,2_일반,5,2,2.0,2.6,0,2018-08-31,7
2570,TS624100,XXXXX,C03,F,2018-01-01,2019-02-28 00:00:00,CA1,1,2_야간,6000,2_일반,8,1,4.0,3.8181818181818183,1,2019-02-28,13
2573,TS884681,XXXX,C01,M,2018-01-01,2018-08-31 00:00:00,CA1,1,0_종일,10500,2_일반,5,1,4.0,3.4,0,2018-08-31,7
2574,PL044696,XXXXX,C02,F,2018-01-01,2018-08-31 00:00:00,CA1,1,1_주간,7500,2_일반,4,1,2.0,2.4,1,2018-08-31,7
2578,IK067038,XXXX,C02,F,2018-01-01,2018-07-31 00:00:00,CA1,1,1_주간,7500,2_일반,6,2,3.0,3.5,0,2018-07-31,6
2580,PL708032,XXXX,C03,F,2018-01-01,2018-07-31 00:00:00,CA1,1,2_야간,6000,2_일반,5,1,2.0,2.5,0,2018-07-31,6
2582,GD558480,XXXXX,C02,F,2018-01-01,2018-04-30 00:00:00,CA1,1,1_주간,7500,2_일반,4,4,4.0,4.0,0,2018-04-30,3
2583,PL508504,XXXXX,C02,F,2018-01-01,2018-05-31 00:00:00,CA1,1,1_주간,7500,2_일반,5,3,4.0,4.0,0,2018-05-31,4
2588,GD420163,XXXX,C02,F,2018-01-01,2018-05-31 00:00:00,CA1,1,1_주간,7500,2_일반,2,1,1.5,1.5,0,2018-05-31,4
2589,HD335580,XXXXX,C01,M,2018-01-01,2018-05-31 00:00:00,CA1,1,0_종일,10500,2_일반,5,3,4.0,4.0,1,2018-05-31,4
2591,PL894373,XXXX,C01,F,2018-01-01,2018-09-30 00:00:00,CA1,1,0_종일,10500,2_일반,7,3,3.5,4.333333333333333,1,2018-09-30,8
2592,AS628460,XXXXX,C01,M,2018-01-01,2018-09-30 00:00:00,CA1,1,0_종일,10500,2_일반,6,1,3.0,3.3333333333333335,0,2018-09-30,8
2594,IK961793,XXXXX,C01,M,2018-01-01,2018-09-30 00:00:00,CA1,1,0_종일,10500,2_일반,4,1,3.0,3.0,1,2018-09-30,8
2597,TS099117,XXX,C03,M,2018-01-01,2018-07-31 00:00:00,CA1,1,2_야간,6000,2_일반,4,2,2.5,2.75,0,2018-07-31,6
2599,AS477871,XXXXX,C01,M,2018-01-01,2018-04-30 00:00:00,CA1,1,0_종일,10500,2_일반,1,1,1.0,1.0,0,2018-04-30,3
2600,HD126441,XXX,C03,M,2018-01-01,2018-04-30 00:00:00,CA1,1,2_야간,6000,2_일반,5,5,5.0,5.0,0,2018-04-30,3
2601,HD653952,XX,C02,F,2018-01-01,2019-01-31 00:00:00,CA1,1,1_주간,7500,2_일반,7,1,4.0,3.8,0,2019-01-31,12
2602,PL287258,XX,C01,F,2018-01-01,2018-07-31 00:00:00,CA1,1,0_종일,10500,2_일반,5,1,2.0,2.5,0,2018-07-31,6
2603,HD952062,XXXXXX,C01,F,2018-01-01,2018-07-31 00:00:00,CA1,1,0_종일,10500,2_일반,5,2,2.0,2.75,0,2018-07-31,6
2604,OA986148,XXXXXX,C01,M,2018-01-01,2018-07-31 00:00:00,CA1,1,0_종일,10500,2_일반,3,2,2.0,2.25,0,2018-07-31,6
2605,IK432403,XXXXX,C03,M,2018-01-01,2018-07-31 00:00:00,CA1,1,2_야간,6000,2_일반,5,1,2.5,2.75,0,2018-07-31,6
2606,HI059355,XXX,C01,F,2018-01-01,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,7,2,3.0,3.909090909090909,0,2019-02-28,13
2607,IK206015,XXXX,C01,F,2018-01-01,2018-07-31 00:00:00,CA1,1,0_종일,10500,2_일반,4,1,3.0,2.75,0,2018-07-31,6
2615,TS602569,XXXXXX,C03,F,2018-01-01,2018-04-30 00:00:00,CA1,1,2_야간,6000,2_일반,1,1,1.0,1.0,0,2018-04-30,3
2616,HI169908,XXXXX,C02,F,2018-01-01,2018-04-30 00:00:00,CA1,1,1_주간,7500,2_일반,1,1,1.0,1.0,0,2018-04-30,3
2619,OA492747,XXXXXX,C01,F,2018-02-01,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,7,1,4.0,4.363636363636363,1,2019-02-28,12
2624,OA832666,XX,C02,F,2018-02-01,2019-03-31 00:00:00,CA1,1,1_주간,7500,2_일반,8,2,5.0,4.666666666666667,1,2019-03-31,13
2629,HI121657,XXXX,C01,M,2018-02-01,2019-03-31 00:00:00,CA1,1,0_종일,10500,2_일반,8,1,4.5,4.333333333333333,1,2019-03-31,13
2642,AS491316,XXXXXX,C03,F,2018-02-01,2018-04-30 00:00:00,CA1,1,2_야간,6000,2_일반,4,4,4.0,4.0,0,2018-04-30,2
2643,AS222240,XXXX,C03,F,2018-02-01,2018-04-30 00:00:00,CA1,1,2_야간,6000,2_일반,8,8,8.0,8.0,0,2018-04-30,2
2644,IK549010,XXXXXX,C01,M,2018-02-01,2018-04-30 00:00:00,CA1,1,0_종일,10500,2_일반,2,2,2.0,2.0,0,2018-04-30,2
2645,AS417309,XXXXX,C02,F,2018-02-01,2018-04-30 00:00:00,CA1,1,1_주간,7500,2_일반,1,1,1.0,1.0,0,2018-04-30,2
2646,GD673835,XXXXX,C01,M,2018-02-01,2018-04-30 00:00:00,CA1,1,0_종일,10500,2_일반,3,3,3.0,3.0,0,2018-04-30,2
2647,IK698337,XXXX,C01,M,2018-02-01,2018-04-30 00:00:00,CA1,1,0_종일,10500,2_일반,2,2,2.0,2.0,0,2018-04-30,2
2649,AS488509,XXXXX,C03,M,2018-02-01,2019-02-28 00:00:00,CA1,1,2_야간,6000,2_일반,6,2,4.0,4.181818181818182,1,2019-02-28,12
2651,GD095067,XXXXX,C02,F,2018-02-01,2018-05-31 00:00:00,CA1,1,1_주간,7500,2_일반,4,2,3.0,3.0,0,2018-05-31,3
2652,AS365290,XXXXX,C02,M,2018-02-01,2018-12-31 00:00:00,CA1,1,1_주간,7500,2_일반,7,1,4.0,4.0,0,2018-12-31,10
2655,HI576699,XXXXX,C01,M,2018-02-01,2019-01-31 00:00:00,CA1,1,0_종일,10500,2_일반,9,2,4.5,4.5,1,2019-01-31,11
2658,AS838065,XXXXX,C01,M,2018-02-01,2018-10-31 00:00:00,CA1,1,0_종일,10500,2_일반,8,1,4.0,4.571428571428571,1,2018-10-31,8
2660,HI888272,XXXXX,C02,F,2018-02-01,2018-10-31 00:00:00,CA1,1,1_주간,7500,2_일반,6,1,4.0,3.7142857142857144,0,2018-10-31,8
2662,TS782287,XXXXX,C01,M,2018-02-01,2018-06-30 00:00:00,CA1,1,0_종일,10500,2_일반,2,1,2.0,1.6666666666666667,0,2018-06-30,4
2663,AS363699,XXXXX,C01,M,2018-02-01,2018-06-30 00:00:00,CA1,1,0_종일,10500,2_일반,5,2,3.0,3.3333333333333335,0,2018-06-30,4
2664,HI830026,XXXXX,C01,F,2018-02-01,2018-06-30 00:00:00,CA1,1,0_종일,10500,2_일반,4,2,4.0,3.3333333333333335,0,2018-06-30,4
2665,HD834340,XX,C03,M,2018-02-01,2018-06-30 00:00:00,CA1,1,2_야간,6000,2_일반,4,1,2.0,2.3333333333333335,0,2018-06-30,4
2668,HD964603,XXXXX,C01,M,2018-02-01,2018-06-30 00:00:00,CA1,1,0_종일,10500,2_일반,3,2,2.0,2.3333333333333335,0,2018-06-30,4
2669,IK966075,XXXX,C03,M,2018-02-01,2019-01-31 00:00:00,CA1,1,2_야간,6000,2_일반,7,1,3.5,3.6,1,2019-01-31,11
2670,OA451747,XXXX,C02,F,2018-02-01,2019-01-31 00:00:00,CA1,1,1_주간,7500,2_일반,8,2,3.5,4.2,1,2019-01-31,11
2673,OA558405,XXXX,C01,M,2018-02-01,2018-09-30 00:00:00,CA1,1,0_종일,10500,2_일반,4,1,3.0,2.6666666666666665,1,2018-09-30,7
2677,OA020755,XXXX,C02,F,2018-02-01,2018-07-31 00:00:00,CA1,1,1_주간,7500,2_일반,6,1,3.0,3.25,0,2018-07-31,5
2678,PL792014,XX,C02,F,2018-02-01,2018-07-31 00:00:00,CA1,1,1_주간,7500,2_일반,4,1,1.5,2.0,0,2018-07-31,5
2680,GD623309,XXXXX,C02,F,2018-02-01,2018-10-31 00:00:00,CA1,1,1_주간,7500,2_일반,7,1,3.0,3.2857142857142856,1,2018-10-31,8
2681,OA755989,XXXXX,C01,M,2018-02-01,2019-01-31 00:00:00,CA1,1,0_종일,10500,2_일반,9,2,4.0,4.4,1,2019-01-31,11
2682,PL309891,XXXXX,C02,F,2018-02-01,2018-07-31 00:00:00,CA1,1,1_주간,7500,2_일반,4,2,2.5,2.75,0,2018-07-31,5
2683,HI331484,XXXX,C02,M,2018-02-01,2018-07-31 00:00:00,CA1,1,1_주간,7500,2_일반,5,2,2.5,3.0,0,2018-07-31,5
2684,IK807110,XXXXX,C01,F,2018-02-01,2019-01-31 00:00:00,CA1,1,0_종일,10500,2_일반,8,1,3.5,3.7,0,2019-01-31,11
2685,HD372669,XX,C01,M,2018-02-01,2018-07-31 00:00:00,CA1,1,0_종일,10500,2_일반,5,1,1.5,2.25,0,2018-07-31,5
2686,GD574913,XXX,C03,M,2018-02-01,2018-09-30 00:00:00,CA1,1,2_야간,6000,2_일반,5,1,3.0,3.0,1,2018-09-30,7
2689,PL312029,XXXX,C02,F,2018-02-01,2018-07-31 00:00:00,CA1,1,1_주간,7500,2_일반,4,3,3.0,3.25,0,2018-07-31,5
2691,GD350258,XXXX,C01,F,2018-02-01,2018-06-30 00:00:00,CA1,1,0_종일,10500,2_일반,3,1,2.0,2.0,0,2018-06-30,4
2692,AS305652,XXXXX,C01,F,2018-02-01,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,10,2,5.0,5.545454545454546,1,2019-02-28,12
2693,HD316308,XXXX,C03,F,2018-02-01,2018-08-31 00:00:00,CA1,1,2_야간,6000,2_일반,5,2,4.0,3.4,1,2018-08-31,6
2694,TS938383,XX,C02,F,2018-02-01,2019-02-28 00:00:00,CA1,1,1_주간,7500,2_일반,5,1,3.0,3.4545454545454546,1,2019-02-28,12
2695,PL270286,XXXXX,C01,F,2018-02-01,2018-08-31 00:00:00,CA1,1,0_종일,10500,2_일반,6,1,3.0,3.2,0,2018-08-31,6
2696,HD437482,XXXXX,C02,M,2018-02-01,2019-02-28 00:00:00,CA1,1,1_주간,7500,2_일반,8,1,6.0,5.0,0,2019-02-28,12
2697,PL360369,XXXXX,C01,M,2018-02-01,2018-08-31 00:00:00,CA1,1,0_종일,10500,2_일반,6,1,4.0,3.6,1,2018-08-31,6
2698,HD312137,XXXXX,C01,M,2018-02-01,2018-08-31 00:00:00,CA1,1,0_종일,10500,2_일반,4,1,3.0,2.8,1,2018-08-31,6
2699,IK195538,XXXXXX,C01,M,2018-02-01,2018-08-31 00:00:00,CA1,1,0_종일,10500,2_일반,6,1,4.0,3.8,1,2018-08-31,6
2700,AS660812,XXXXX,C01,M,2018-02-01,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,9,3,5.0,4.818181818181818,1,2019-02-28,12
2702,PL257294,XXX,C01,M,2018-02-01,2018-12-31 00:00:00,CA1,1,0_종일,10500,2_일반,9,1,3.0,4.0,0,2018-12-31,10
2703,OA591930,XXXXX,C01,F,2018-02-01,2018-12-31 00:00:00,CA1,1,0_종일,10500,2_일반,8,1,5.0,4.777777777777778,1,2018-12-31,10
2704,IK351199,XXX,C02,F,2018-02-01,2018-12-31 00:00:00,CA1,1,1_주간,7500,2_일반,7,1,4.0,3.888888888888889,1,2018-12-31,10
2705,TS684827,XXXXX,C01,M,2018-02-01,2018-05-31 00:00:00,CA1,1,0_종일,10500,2_일반,4,2,3.0,3.0,1,2018-05-31,3
2707,HD094887,XXXXXX,C01,M,2018-02-01,2018-05-31 00:00:00,CA1,1,0_종일,10500,2_일반,3,1,2.0,2.0,0,2018-05-31,3
2708,PL233729,XXXX,C03,M,2018-02-01,2018-08-31 00:00:00,CA1,1,2_야간,6000,2_일반,6,1,5.0,4.2,1,2018-08-31,6
2709,HI618824,XX,C01,M,2018-02-01,2018-08-31 00:00:00,CA1,1,0_종일,10500,2_일반,6,2,2.0,3.2,1,2018-08-31,6
2710,IK575252,XXXX,C02,F,2018-02-01,2018-09-30 00:00:00,CA1,1,1_주간,7500,2_일반,6,2,3.0,3.3333333333333335,0,2018-09-30,7
2712,IK518800,XXXX,C01,F,2018-02-01,2018-11-30 00:00:00,CA1,1,0_종일,10500,2_일반,8,1,4.5,4.125,1,2018-11-30,9
2715,IK511263,XXXX,C02,F,2018-02-01,2018-11-30 00:00:00,CA1,1,1_주간,7500,2_일반,7,1,2.5,3.375,0,2018-11-30,9
2718,OA639218,XXXX,C02,M,2018-02-01,2018-05-31 00:00:00,CA1,1,1_주간,7500,2_일반,4,1,2.5,2.5,1,2018-05-31,3
2720,HD264361,XXXX,C03,M,2018-02-01,2018-11-30 00:00:00,CA1,1,2_야간,6000,2_일반,7,1,3.5,3.875,0,2018-11-30,9
2721,GD134164,XXXX,C01,F,2018-02-01,2019-01-31 00:00:00,CA1,1,0_종일,10500,2_일반,8,2,3.5,4.2,1,2019-01-31,11
2723,HD432390,XXXX,C01,F,2018-03-01,2019-01-31 00:00:00,CA1,1,0_종일,10500,2_일반,7,2,4.0,4.0,1,2019-01-31,10
2724,TS124443,XXXXX,C01,F,2018-03-01,2018-08-31 00:00:00,CA1,1,0_종일,10500,2_일반,7,3,3.0,4.0,0,2018-08-31,5
2725,AS189336,XXXXX,C02,F,2018-03-01,2018-08-31 00:00:00,CA1,1,1_주간,7500,2_일반,7,1,2.0,3.2,0,2018-08-31,5
2729,TS860353,XXXXXX,C03,M,2018-03-01,2019-01-31 00:00:00,CA1,1,2_야간,6000,2_일반,7,1,3.5,3.9,1,2019-01-31,10
2731,TS490052,XXXXX,C01,M,2018-03-01,2018-09-30 00:00:00,CA1,1,0_종일,10500,2_일반,7,2,5.5,5.0,0,2018-09-30,6
2732,IK299294,XXX,C03,M,2018-03-01,2018-09-30 00:00:00,CA1,1,2_야간,6000,2_일반,7,1,2.5,3.3333333333333335,0,2018-09-30,6
2734,IK978123,XXXX,C01,M,2018-03-01,2018-09-30 00:00:00,CA1,1,0_종일,10500,2_일반,6,2,4.5,4.333333333333333,0,2018-09-30,6
2735,PL799172,XXXXX,C03,M,2018-03-01,2019-01-31 00:00:00,CA1,1,2_야간,6000,2_일반,10,1,4.0,4.8,1,2019-01-31,10
2736,OA684421,XXXX,C01,M,2018-03-01,2018-08-31 00:00:00,CA1,1,0_종일,10500,2_일반,6,2,3.0,3.8,0,2018-08-31,5
2737,AS491747,XXXX,C01,M,2018-03-01,2019-01-31 00:00:00,CA1,1,0_종일,10500,2_일반,10,2,4.0,4.6,1,2019-01-31,10
2742,HI089467,XXXXX,C01,F,2018-03-01,2018-11-30 00:00:00,CA1,1,0_종일,10500,2_일반,6,1,5.0,4.5,1,2018-11-30,8
2745,HD677309,XX,C01,F,2018-03-01,2018-12-31 00:00:00,CA1,1,0_종일,10500,2_일반,6,2,4.0,4.0,1,2018-12-31,9
2746,PL322167,XXXXX,C02,F,2018-03-01,2018-11-30 00:00:00,CA1,1,1_주간,7500,2_일반,5,1,3.0,2.875,0,2018-11-30,8
2749,PL310669,XXXX,C01,M,2018-03-01,2018-12-31 00:00:00,CA1,1,0_종일,10500,2_일반,7,2,4.0,4.0,1,2018-12-31,9
2750,TS768279,XXXX,C03,M,2018-03-01,2018-12-31 00:00:00,CA1,1,2_야간,6000,2_일반,7,1,4.0,4.0,0,2018-12-31,9
2751,IK873661,XXXXXX,C01,F,2018-03-01,2018-12-31 00:00:00,CA1,1,0_종일,10500,2_일반,7,1,3.0,3.111111111111111,1,2018-12-31,9
2752,GD700587,XXX,C02,F,2018-03-01,2018-12-31 00:00:00,CA1,1,1_주간,7500,2_일반,8,1,4.0,4.111111111111111,0,2018-12-31,9
2754,HD778015,XXXXX,C01,M,2018-03-01,2018-12-31 00:00:00,CA1,1,0_종일,10500,2_일반,9,1,4.0,4.333333333333333,1,2018-12-31,9
2755,IK241354,XX,C01,M,2018-03-01,2019-03-31 00:00:00,CA1,1,0_종일,10500,2_일반,7,1,4.0,3.8333333333333335,1,2019-03-31,12
2757,AS744154,XX,C01,F,2018-03-01,2019-03-31 00:00:00,CA1,1,0_종일,10500,2_일반,8,1,4.5,4.666666666666667,1,2019-03-31,12
2766,IK816400,XXX,C01,F,2018-03-01,2018-10-31 00:00:00,CA1,1,0_종일,10500,2_일반,6,1,4.0,3.4285714285714284,1,2018-10-31,7
2767,AS430563,XXXXXX,C01,F,2018-03-01,2018-10-31 00:00:00,CA1,1,0_종일,10500,2_일반,5,1,4.0,3.2857142857142856,1,2018-10-31,7
2770,TS886985,XXX,C02,F,2018-03-01,2019-03-31 00:00:00,CA1,1,1_주간,7500,2_일반,7,2,4.0,4.25,1,2019-03-31,12
2771,TS645212,XXXX,C03,F,2018-03-01,2019-03-31 00:00:00,CA1,1,2_야간,6000,2_일반,7,1,4.5,4.5,0,2019-03-31,12
2772,IK549613,XXXXX,C01,M,2018-03-01,2019-03-31 00:00:00,CA1,1,0_종일,10500,2_일반,9,1,5.0,4.666666666666667,1,2019-03-31,12
2775,HI606225,XXX,C01,M,2018-03-01,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,8,1,4.0,4.181818181818182,1,2019-02-28,11
2777,HI595550,XXXXX,C01,M,2018-03-01,2018-08-31 00:00:00,CA1,1,0_종일,10500,2_일반,7,1,5.0,4.4,0,2018-08-31,5
2778,HD710658,XXXX,C03,M,2018-03-01,2018-06-30 00:00:00,CA1,1,2_야간,6000,2_일반,8,2,6.0,5.333333333333333,1,2018-06-30,3
2785,AS529972,XXXX,C01,M,2018-03-01,2018-07-31 00:00:00,CA1,1,0_종일,10500,2_일반,6,1,3.0,3.25,0,2018-07-31,4
