customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,max,min,median,mean,routine_flg,calc_date,membership_period,start_date_month
AS441031,XXXXX,C01,M,2018-08-15,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,8,1,4.0,4.0,0,2019-02-28,6,201808
IK377339,XXXX,C01,F,2018-08-15,2018-10-31 00:00:00,CA1,1,0_종일,10500,2_일반,11,4,5.0,6.666666666666667,0,2018-10-31,2,201808
OA298480,XXXX,C03,M,2018-08-15,,CA1,0,2_야간,6000,2_일반,9,6,8.0,7.875,1,2019-04-30,8,201808
AS938080,XXXX,C01,M,2018-09-01,2018-12-31 00:00:00,CA1,1,0_종일,10500,2_일반,9,3,3.5,4.75,0,2018-12-31,3,201809
AS273321,XXXXX,C03,M,2018-09-01,2018-11-30 00:00:00,CA1,1,2_야간,6000,2_일반,7,2,4.0,4.333333333333333,0,2018-11-30,2,201809
TS772424,XXXXX,C03,M,2018-09-01,,CA1,0,2_야간,6000,2_일반,10,5,8.0,8.0,1,2019-04-30,7,201809
TS114225,XXXXX,C01,F,2018-09-01,2019-03-31 00:00:00,CA1,1,0_종일,10500,2_일반,8,1,5.0,4.714285714285714,1,2019-03-31,6,201809
TS998593,XXXXX,C03,M,2018-09-01,,CA1,0,2_야간,6000,2_일반,9,7,8.0,8.142857142857142,1,2019-04-30,7,201809
HD861345,XXXX,C02,F,2018-09-01,2019-03-31 00:00:00,CA1,1,1_주간,7500,2_일반,8,1,3.0,4.428571428571429,1,2019-03-31,6,201809
AS408690,XXXX,C03,M,2018-09-01,,CA1,0,2_야간,6000,2_일반,11,5,9.0,8.714285714285714,1,2019-04-30,7,201809
HD028682,XXXXX,C01,F,2018-09-01,,CA1,0,0_종일,10500,2_일반,10,7,9.0,8.714285714285714,1,2019-04-30,7,201809
HD896111,XXXXX,C01,F,2018-09-01,,CA1,0,0_종일,10500,2_일반,11,6,8.0,8.142857142857142,1,2019-04-30,7,201809
GD030141,XX,C01,M,2018-09-01,,CA1,0,0_종일,10500,2_일반,10,5,8.0,8.142857142857142,1,2019-04-30,7,201809
HI234332,XXXX,C02,M,2018-09-02,,CA1,0,1_주간,7500,2_일반,9,6,8.0,7.714285714285714,1,2019-04-30,7,201809
IK779828,XXXX,C01,F,2018-09-02,,CA1,0,0_종일,10500,2_일반,10,7,8.0,8.428571428571429,1,2019-04-30,7,201809
HD679144,XXXX,C01,M,2018-09-02,,CA1,0,0_종일,10500,2_일반,11,5,9.0,8.857142857142858,1,2019-04-30,7,201809
TS203709,XX,C01,F,2018-09-02,,CA1,0,0_종일,10500,2_일반,10,6,9.0,8.142857142857142,1,2019-04-30,7,201809
HI836555,XXXX,C02,F,2018-09-02,,CA1,0,1_주간,7500,2_일반,10,6,9.0,8.285714285714286,1,2019-04-30,7,201809
GD300982,XXXX,C02,F,2018-09-03,2019-02-28 00:00:00,CA1,1,1_주간,7500,2_일반,9,4,4.5,5.5,1,2019-02-28,5,201809
OA931177,XXX,C03,M,2018-09-03,,CA1,0,2_야간,6000,2_일반,11,4,7.0,7.428571428571429,1,2019-04-30,7,201809
OA096601,XXXXX,C02,F,2018-09-03,2018-11-30 00:00:00,CA1,1,1_주간,7500,2_일반,8,4,5.0,5.666666666666667,0,2018-11-30,2,201809
HD526634,XXX,C01,F,2018-09-03,2018-12-31 00:00:00,CA1,1,0_종일,10500,2_일반,9,2,3.5,4.5,1,2018-12-31,3,201809
HI320690,XX,C02,F,2018-09-03,,CA1,0,1_주간,7500,2_일반,11,3,9.0,8.571428571428571,1,2019-04-30,7,201809
HD615996,XXXXX,C03,M,2018-09-04,2019-01-31 00:00:00,CA1,1,2_야간,6000,2_일반,7,2,5.0,4.6,0,2019-01-31,4,201809
HI678237,XXX,C02,M,2018-09-04,2019-01-31 00:00:00,CA1,1,1_주간,7500,2_일반,10,2,4.0,5.2,1,2019-01-31,4,201809
IK921715,XXXXXX,C01,M,2018-09-05,2018-10-31 00:00:00,CA1,1,0_종일,10500,2_일반,9,4,6.5,6.5,0,2018-10-31,1,201809
PL191946,XXXXXX,C01,M,2018-09-05,,CA1,0,0_종일,10500,2_일반,9,7,8.0,8.0,1,2019-04-30,7,201809
OA577875,XXXXX,C01,F,2018-09-05,,CA1,0,0_종일,10500,2_일반,9,6,8.0,7.571428571428571,1,2019-04-30,7,201809
HD930692,XXXXX,C02,F,2018-09-05,,CA1,0,1_주간,7500,2_일반,10,4,9.0,8.142857142857142,1,2019-04-30,7,201809
HI074037,XXXXX,C01,M,2018-09-05,2019-01-31 00:00:00,CA1,1,0_종일,10500,2_일반,8,2,3.0,4.0,0,2019-01-31,4,201809
HI730543,XXX,C03,M,2018-09-05,,CA1,0,2_야간,6000,2_일반,10,6,7.0,7.857142857142857,1,2019-04-30,7,201809
OA138193,XXXXX,C01,F,2018-09-05,,CA1,0,0_종일,10500,2_일반,10,5,8.0,8.0,1,2019-04-30,7,201809
OA190016,XXXX,C01,M,2018-09-05,,CA1,0,0_종일,10500,2_일반,9,7,8.0,8.0,1,2019-04-30,7,201809
HD251544,XXXXXX,C03,M,2018-09-05,,CA1,0,2_야간,6000,2_일반,12,4,8.0,8.142857142857142,1,2019-04-30,7,201809
GD825687,XXXXX,C01,M,2018-09-06,,CA1,0,0_종일,10500,2_일반,13,5,9.0,8.571428571428571,1,2019-04-30,7,201809
HD269790,XX,C01,F,2018-09-06,2019-03-31 00:00:00,CA1,1,0_종일,10500,2_일반,8,1,6.0,4.857142857142857,1,2019-03-31,6,201809
IK244606,XX,C03,F,2018-09-06,2019-02-28 00:00:00,CA1,1,2_야간,6000,2_일반,9,1,4.0,4.833333333333333,1,2019-02-28,5,201809
HI548769,XXXXX,C01,M,2018-09-06,,CA1,0,0_종일,10500,2_일반,10,7,8.0,8.428571428571429,1,2019-04-30,7,201809
HI296573,XXXX,C01,F,2018-09-06,2019-03-31 00:00:00,CA1,1,0_종일,10500,2_일반,11,2,4.0,5.285714285714286,1,2019-03-31,6,201809
TS651558,XXXX,C01,M,2018-09-06,2018-12-31 00:00:00,CA1,1,0_종일,10500,2_일반,8,4,6.0,6.0,0,2018-12-31,3,201809
GD969635,XXXX,C03,F,2018-09-07,,CA1,0,2_야간,6000,2_일반,10,4,8.0,7.571428571428571,1,2019-04-30,7,201809
HI994023,XXX,C03,M,2018-09-07,,CA1,0,2_야간,6000,2_일반,11,5,7.0,7.428571428571429,1,2019-04-30,7,201809
PL397039,XXX,C01,M,2018-09-07,,CA1,0,0_종일,10500,2_일반,10,4,8.0,7.428571428571429,1,2019-04-30,7,201809
PL301649,XXXX,C01,M,2018-09-07,,CA1,0,0_종일,10500,2_일반,11,6,8.0,7.857142857142857,1,2019-04-30,7,201809
IK132840,XXXX,C01,M,2018-09-07,2019-01-31 00:00:00,CA1,1,0_종일,10500,2_일반,9,1,3.0,4.4,0,2019-01-31,4,201809
AS176615,XX,C01,M,2018-09-07,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,10,2,3.0,4.666666666666667,1,2019-02-28,5,201809
HI222369,XXX,C01,M,2018-09-07,,CA1,0,0_종일,10500,2_일반,12,6,8.0,8.571428571428571,1,2019-04-30,7,201809
HD104458,XXXXX,C01,F,2018-09-08,,CA1,0,0_종일,10500,2_일반,11,5,8.0,7.714285714285714,1,2019-04-30,7,201809
PL255598,XXXXXX,C01,F,2018-09-08,,CA1,0,0_종일,10500,2_일반,11,5,9.0,8.428571428571429,1,2019-04-30,7,201809
IK006186,XXXXXX,C01,M,2018-09-08,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,8,1,2.5,3.6666666666666665,0,2019-02-28,5,201809
GD751187,XXXX,C03,F,2018-09-08,,CA1,0,2_야간,6000,2_일반,10,3,9.0,7.857142857142857,1,2019-04-30,7,201809
HI627474,XXX,C03,M,2018-09-08,2018-10-31 00:00:00,CA1,1,2_야간,6000,2_일반,11,2,6.5,6.5,0,2018-10-31,1,201809
HI841350,XXXXXX,C03,F,2018-09-08,2019-02-28 00:00:00,CA1,1,2_야간,6000,2_일반,8,2,5.0,5.0,0,2019-02-28,5,201809
HD250940,XX,C02,M,2018-09-08,2019-02-28 00:00:00,CA1,1,1_주간,7500,2_일반,9,2,4.0,4.5,1,2019-02-28,5,201809
GD327788,XXXXX,C01,F,2018-09-08,2019-01-31 00:00:00,CA1,1,0_종일,10500,2_일반,7,1,3.0,3.6,0,2019-01-31,4,201809
HI026335,XXXXX,C03,M,2018-09-08,,CA1,0,2_야간,6000,2_일반,10,7,9.0,8.857142857142858,1,2019-04-30,7,201809
OA113778,XXXX,C03,M,2018-09-08,2018-11-30 00:00:00,CA1,1,2_야간,6000,2_일반,7,3,4.0,4.666666666666667,0,2018-11-30,2,201809
HD960445,XXX,C01,M,2018-09-08,,CA1,0,0_종일,10500,2_일반,11,5,6.0,7.571428571428571,1,2019-04-30,7,201809
TS743507,XXXX,C02,M,2018-09-09,,CA1,0,1_주간,7500,2_일반,10,5,8.0,8.0,1,2019-04-30,7,201809
AS778425,XXXX,C03,M,2018-09-09,2018-11-30 00:00:00,CA1,1,2_야간,6000,2_일반,11,4,6.0,7.0,0,2018-11-30,2,201809
PL613503,XXXX,C01,F,2018-09-09,,CA1,0,0_종일,10500,2_일반,11,7,8.0,9.142857142857142,1,2019-04-30,7,201809
HD205494,XXXXX,C01,F,2018-09-09,,CA1,0,0_종일,10500,2_일반,11,6,8.0,8.142857142857142,1,2019-04-30,7,201809
HD547869,XX,C02,F,2018-09-09,2019-03-31 00:00:00,CA1,1,1_주간,7500,2_일반,6,1,5.0,4.285714285714286,1,2019-03-31,6,201809
PL709804,XXXX,C03,M,2018-09-09,2019-03-31 00:00:00,CA1,1,2_야간,6000,2_일반,7,1,3.0,3.142857142857143,0,2019-03-31,6,201809
OA736727,XXXX,C01,M,2018-09-09,,CA1,0,0_종일,10500,2_일반,9,7,9.0,8.285714285714286,1,2019-04-30,7,201809
HI926833,XXX,C01,M,2018-09-09,,CA1,0,0_종일,10500,2_일반,10,5,7.0,7.714285714285714,1,2019-04-30,7,201809
PL865086,XXXXX,C02,F,2018-09-10,2018-11-30 00:00:00,CA1,1,1_주간,7500,2_일반,8,2,4.0,4.666666666666667,1,2018-11-30,2,201809
TS945403,XXXX,C02,F,2018-09-10,,CA1,0,1_주간,7500,2_일반,10,6,9.0,8.571428571428571,1,2019-04-30,7,201809
HI573204,XXXXX,C01,M,2018-09-10,2018-11-30 00:00:00,CA1,1,0_종일,10500,2_일반,8,1,6.0,5.0,0,2018-11-30,2,201809
AS271899,XXXX,C01,M,2018-09-10,2018-10-31 00:00:00,CA1,1,0_종일,10500,2_일반,8,2,5.0,5.0,0,2018-10-31,1,201809
IK881653,XXXXX,C01,M,2018-09-10,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,8,1,5.0,4.833333333333333,0,2019-02-28,5,201809
OA979523,XX,C01,M,2018-09-11,,CA1,0,0_종일,10500,2_일반,11,6,9.0,9.0,1,2019-04-30,7,201809
TS985617,XXXX,C01,M,2018-09-12,,CA1,0,0_종일,10500,2_일반,10,8,9.0,9.142857142857142,1,2019-04-30,7,201809
AS124155,XXXXX,C01,M,2018-09-12,,CA1,0,0_종일,10500,2_일반,12,6,8.0,8.857142857142858,1,2019-04-30,7,201809
AS170643,XXXX,C02,F,2018-09-12,,CA1,0,1_주간,7500,2_일반,8,5,7.0,7.0,1,2019-04-30,7,201809
IK429683,XX,C02,M,2018-09-12,,CA1,0,1_주간,7500,2_일반,11,6,9.0,8.571428571428571,1,2019-04-30,7,201809
GD535028,XXXXXX,C03,M,2018-09-12,,CA1,0,2_야간,6000,2_일반,11,5,9.0,8.428571428571429,1,2019-04-30,7,201809
OA207651,XXXX,C01,M,2018-09-13,,CA1,0,0_종일,10500,2_일반,10,7,8.0,8.571428571428571,1,2019-04-30,7,201809
IK162208,XXXX,C01,M,2018-09-13,2018-12-31 00:00:00,CA1,1,0_종일,10500,2_일반,7,3,5.5,5.25,1,2018-12-31,3,201809
IK803368,XXXXX,C03,M,2018-09-13,,CA1,0,2_야간,6000,2_일반,10,5,8.0,7.857142857142857,1,2019-04-30,7,201809
HD236166,XXXXX,C01,F,2018-09-14,2019-01-31 00:00:00,CA1,1,0_종일,10500,2_일반,8,1,4.0,4.0,0,2019-01-31,4,201809
PL491769,XXXX,C03,F,2018-09-14,2018-10-31 00:00:00,CA1,1,2_야간,6000,2_일반,8,6,7.0,7.0,1,2018-10-31,1,201809
PL127975,XXX,C03,M,2018-09-14,,CA1,0,2_야간,6000,2_일반,10,6,7.0,7.857142857142857,1,2019-04-30,7,201809
OA377206,XXXXX,C01,M,2018-09-14,2019-03-31 00:00:00,CA1,1,0_종일,10500,2_일반,7,3,5.0,5.0,1,2019-03-31,6,201809
GD079438,XXXXXX,C02,F,2018-09-14,,CA1,0,1_주간,7500,2_일반,10,5,8.0,7.428571428571429,1,2019-04-30,7,201809
OA886148,XXXXX,C02,F,2018-09-14,2018-12-31 00:00:00,CA1,1,1_주간,7500,2_일반,7,4,4.5,5.0,0,2018-12-31,3,201809
TS596869,XXX,C02,F,2018-09-15,2019-01-31 00:00:00,CA1,1,1_주간,7500,2_일반,8,1,3.0,3.8,0,2019-01-31,4,201809
AS736503,XX,C01,M,2018-09-15,2019-03-31 00:00:00,CA1,1,0_종일,10500,2_일반,8,1,5.0,4.571428571428571,0,2019-03-31,6,201809
GD761771,XXXX,C03,F,2018-09-15,,CA1,0,2_야간,6000,2_일반,10,7,8.0,8.142857142857142,1,2019-04-30,7,201809
TS798292,XXXX,C01,F,2018-09-15,,CA1,0,0_종일,10500,2_일반,9,7,8.0,8.0,1,2019-04-30,7,201809
HD711126,XXXXX,C03,F,2018-09-15,2018-11-30 00:00:00,CA1,1,2_야간,6000,2_일반,8,1,3.0,4.0,0,2018-11-30,2,201809
HI588265,XXXXX,C01,F,2018-10-01,,CA1,0,0_종일,10500,2_일반,10,6,7.5,7.5,1,2019-04-30,6,201810
GD139734,XXXX,C03,M,2018-10-01,,CA1,0,2_야간,6000,2_일반,10,6,7.5,7.666666666666667,1,2019-04-30,6,201810
AS280807,XXXX,C03,M,2018-10-01,2018-12-31 00:00:00,CA1,1,2_야간,6000,2_일반,8,3,4.0,5.0,1,2018-12-31,2,201810
HI103857,XXXXX,C03,M,2018-10-01,,CA1,0,2_야간,6000,2_일반,10,5,8.0,8.0,1,2019-04-30,6,201810
AS333307,XXXXXX,C02,F,2018-10-01,2019-01-31 00:00:00,CA1,1,1_주간,7500,2_일반,8,3,5.0,5.25,0,2019-01-31,3,201810
OA575659,XXX,C01,M,2018-10-01,,CA1,0,0_종일,10500,2_일반,10,6,7.5,7.833333333333333,1,2019-04-30,6,201810
AS145720,XXXX,C01,M,2018-10-02,,CA1,0,0_종일,10500,2_일반,9,6,8.0,8.0,1,2019-04-30,6,201810
HD761679,XXXX,C03,M,2018-10-03,2018-11-30 00:00:00,CA1,1,2_야간,6000,2_일반,7,4,5.5,5.5,0,2018-11-30,1,201810
PL983619,XXXX,C01,M,2018-10-03,2018-12-31 00:00:00,CA1,1,0_종일,10500,2_일반,12,3,5.0,6.666666666666667,1,2018-12-31,2,201810
OA779848,XXXXXX,C02,F,2018-10-03,,CA1,0,1_주간,7500,2_일반,11,7,8.0,8.5,1,2019-04-30,6,201810
GD991251,XX,C01,F,2018-10-03,,CA1,0,0_종일,10500,2_일반,11,5,7.5,7.5,1,2019-04-30,6,201810
PL848198,XXXXXX,C01,M,2018-10-03,,CA1,0,0_종일,10500,2_일반,10,7,8.0,8.333333333333334,1,2019-04-30,6,201810
HI444972,XXX,C03,F,2018-10-03,2019-03-31 00:00:00,CA1,1,2_야간,6000,2_일반,10,2,5.0,5.0,1,2019-03-31,5,201810
PL011734,XXX,C03,M,2018-10-04,2019-02-28 00:00:00,CA1,1,2_야간,6000,2_일반,7,2,5.0,4.6,0,2019-02-28,4,201810
GD148951,XXXX,C03,M,2018-10-05,2019-02-28 00:00:00,CA1,1,2_야간,6000,2_일반,11,2,5.0,5.6,1,2019-02-28,4,201810
IK357517,XXXXX,C01,F,2018-10-05,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,7,2,3.0,4.2,0,2019-02-28,4,201810
AS172434,XXXXX,C03,M,2018-10-05,2019-01-31 00:00:00,CA1,1,2_야간,6000,2_일반,7,3,6.0,5.5,0,2019-01-31,3,201810
GD648698,XXXXX,C01,M,2018-10-05,,CA1,0,0_종일,10500,2_일반,11,7,7.5,8.166666666666666,1,2019-04-30,6,201810
HI093008,XXXXXX,C03,F,2018-10-05,,CA1,0,2_야간,6000,2_일반,10,7,8.5,8.5,1,2019-04-30,6,201810
HI183847,XXX,C03,M,2018-10-06,,CA1,0,2_야간,6000,2_일반,10,5,7.5,7.333333333333333,1,2019-04-30,6,201810
HI384373,XXX,C01,F,2018-10-06,2018-12-31 00:00:00,CA1,1,0_종일,10500,2_일반,11,2,3.0,5.333333333333333,1,2018-12-31,2,201810
IK562556,XXX,C01,M,2018-10-07,,CA1,0,0_종일,10500,2_일반,11,7,8.0,8.166666666666666,1,2019-04-30,6,201810
PL322930,XXXXX,C01,F,2018-10-07,,CA1,0,0_종일,10500,2_일반,10,5,8.5,8.0,1,2019-04-30,6,201810
AS093634,XXX,C03,M,2018-10-07,,CA1,0,2_야간,6000,2_일반,10,7,8.0,8.166666666666666,1,2019-04-30,6,201810
GD772041,XXXX,C01,M,2018-10-07,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,9,2,6.0,5.4,0,2019-02-28,4,201810
OA483899,XXXXX,C03,M,2018-10-07,,CA1,0,2_야간,6000,2_일반,12,5,8.5,8.5,1,2019-04-30,6,201810
TS979550,XXXXXX,C03,M,2018-10-08,,CA1,0,2_야간,6000,2_일반,10,7,7.5,8.0,1,2019-04-30,6,201810
TS299738,XXXXXX,C03,M,2018-10-08,,CA1,0,2_야간,6000,2_일반,9,5,8.0,7.5,1,2019-04-30,6,201810
OA076575,XX,C01,M,2018-10-08,2018-12-31 00:00:00,CA1,1,0_종일,10500,2_일반,7,3,3.0,4.333333333333333,1,2018-12-31,2,201810
OA689729,XXXX,C01,M,2018-10-08,,CA1,0,0_종일,10500,2_일반,10,4,7.5,7.166666666666667,1,2019-04-30,6,201810
TS581064,XXXXX,C03,M,2018-10-08,2019-03-31 00:00:00,CA1,1,2_야간,6000,2_일반,8,1,4.5,4.833333333333333,1,2019-03-31,5,201810
GD557151,XX,C01,M,2018-10-08,2019-01-31 00:00:00,CA1,1,0_종일,10500,2_일반,6,1,5.0,4.25,1,2019-01-31,3,201810
HD166317,XXX,C03,F,2018-10-09,,CA1,0,2_야간,6000,2_일반,12,7,9.5,9.5,1,2019-04-30,6,201810
GD518514,XXXXX,C02,F,2018-10-09,,CA1,0,1_주간,7500,2_일반,11,4,8.0,7.833333333333333,1,2019-04-30,6,201810
AS306340,XX,C01,M,2018-10-09,,CA1,0,0_종일,10500,2_일반,11,5,10.0,8.833333333333334,1,2019-04-30,6,201810
HI060699,XX,C03,M,2018-10-10,,CA1,0,2_야간,6000,2_일반,10,6,7.5,7.666666666666667,1,2019-04-30,6,201810
HI518590,XXX,C03,M,2018-10-10,,CA1,0,2_야간,6000,2_일반,9,6,7.5,7.5,1,2019-04-30,6,201810
GD485258,XXXXXX,C01,F,2018-10-10,,CA1,0,0_종일,10500,2_일반,11,7,8.0,8.166666666666666,1,2019-04-30,6,201810
HI050277,XXXXXX,C03,M,2018-10-10,2019-03-31 00:00:00,CA1,1,2_야간,6000,2_일반,9,1,3.0,4.166666666666667,0,2019-03-31,5,201810
TS039078,XXXXX,C03,F,2018-10-10,,CA1,0,2_야간,6000,2_일반,11,4,7.0,7.5,1,2019-04-30,6,201810
OA848183,XXX,C01,F,2018-10-10,,CA1,0,0_종일,10500,2_일반,11,5,8.0,8.166666666666666,1,2019-04-30,6,201810
GD871151,XXXX,C02,F,2018-10-10,2018-11-30 00:00:00,CA1,1,1_주간,7500,2_일반,8,6,7.0,7.0,0,2018-11-30,1,201810
TS209540,XXXX,C03,F,2018-10-11,,CA1,0,2_야간,6000,2_일반,10,6,8.5,8.166666666666666,1,2019-04-30,6,201810
HD622760,XXXXX,C02,F,2018-10-11,,CA1,0,1_주간,7500,2_일반,8,6,7.0,7.0,1,2019-04-30,6,201810
PL931945,XXXXX,C01,F,2018-10-11,2018-12-31 00:00:00,CA1,1,0_종일,10500,2_일반,7,2,4.0,4.333333333333333,0,2018-12-31,2,201810
HI305198,XXXXXX,C02,F,2018-10-11,,CA1,0,1_주간,7500,2_일반,10,8,9.0,9.0,1,2019-04-30,6,201810
GD626486,XX,C03,M,2018-10-12,,CA1,0,2_야간,6000,2_일반,10,5,8.0,7.833333333333333,1,2019-04-30,6,201810
OA161496,XXXX,C01,M,2018-10-12,,CA1,0,0_종일,10500,2_일반,10,8,8.0,8.5,1,2019-04-30,6,201810
TS594841,XXXXXX,C02,F,2018-10-12,2019-01-31 00:00:00,CA1,1,1_주간,7500,2_일반,8,1,5.0,4.75,1,2019-01-31,3,201810
GD756032,XXX,C02,F,2018-10-12,2019-02-28 00:00:00,CA1,1,1_주간,7500,2_일반,8,1,3.0,4.4,1,2019-02-28,4,201810
HI463565,XXXXX,C03,M,2018-10-12,2019-03-31 00:00:00,CA1,1,2_야간,6000,2_일반,9,2,4.0,4.333333333333333,0,2019-03-31,5,201810
AS417148,XXXX,C01,M,2018-10-13,,CA1,0,0_종일,10500,2_일반,10,6,8.0,8.0,1,2019-04-30,6,201810
PL102815,XXXXXX,C01,M,2018-10-13,,CA1,0,0_종일,10500,2_일반,11,6,8.0,8.166666666666666,1,2019-04-30,6,201810
PL833813,XXXXX,C02,M,2018-10-13,,CA1,0,1_주간,7500,2_일반,11,7,8.5,8.833333333333334,1,2019-04-30,6,201810
HD437733,XXXX,C03,M,2018-10-13,,CA1,0,2_야간,6000,2_일반,9,5,7.5,7.166666666666667,1,2019-04-30,6,201810
PL353504,XXXX,C03,F,2018-10-14,,CA1,0,2_야간,6000,2_일반,13,6,6.0,7.333333333333333,1,2019-04-30,6,201810
OA981416,XXXX,C03,M,2018-10-14,,CA1,0,2_야간,6000,2_일반,9,6,8.5,8.0,1,2019-04-30,6,201810
AS976422,XXX,C02,F,2018-10-14,,CA1,0,1_주간,7500,2_일반,10,6,8.5,8.333333333333334,1,2019-04-30,6,201810
HD235846,XXX,C02,F,2018-10-14,2018-11-30 00:00:00,CA1,1,1_주간,7500,2_일반,9,1,5.0,5.0,0,2018-11-30,1,201810
IK595706,XXXXX,C01,F,2018-10-15,2019-03-31 00:00:00,CA1,1,0_종일,10500,2_일반,8,1,5.0,4.5,0,2019-03-31,5,201810
HI486664,XXXXX,C03,F,2018-10-15,,CA1,0,2_야간,6000,2_일반,9,8,8.0,8.333333333333334,1,2019-04-30,6,201810
TS169717,XXXX,C02,F,2018-10-15,,CA1,0,1_주간,7500,2_일반,12,7,9.0,9.0,1,2019-04-30,6,201810
HD477499,XXXXX,C01,M,2018-10-15,,CA1,0,0_종일,10500,2_일반,12,5,7.5,8.0,1,2019-04-30,6,201810
AS551109,XXX,C01,F,2018-10-15,,CA1,0,0_종일,10500,2_일반,8,5,8.0,7.333333333333333,1,2019-04-30,6,201810
HI250121,XXXXX,C03,M,2018-10-15,,CA1,0,2_야간,6000,2_일반,12,7,8.0,8.333333333333334,1,2019-04-30,6,201810
TS790872,XX,C01,M,2018-10-15,,CA1,0,0_종일,10500,2_일반,10,7,9.0,8.666666666666666,1,2019-04-30,6,201810
HI827303,XXX,C02,F,2018-11-01,,CA1,0,1_주간,7500,2_일반,9,7,8.0,8.0,1,2019-04-30,5,201811
AS090627,XXX,C03,M,2018-11-01,2019-03-31 00:00:00,CA1,1,2_야간,6000,2_일반,9,1,6.0,5.2,1,2019-03-31,4,201811
HI679584,XXXXX,C02,M,2018-11-02,,CA1,0,1_주간,7500,2_일반,12,7,8.0,8.6,1,2019-04-30,5,201811
HD872325,XXXXX,C03,F,2018-11-02,,CA1,0,2_야간,6000,2_일반,11,8,10.0,9.4,1,2019-04-30,5,201811
GD008122,XXXX,C01,F,2018-11-02,,CA1,0,0_종일,10500,2_일반,10,7,8.0,8.4,1,2019-04-30,5,201811
OA514351,XXX,C03,M,2018-11-02,,CA1,0,2_야간,6000,2_일반,8,5,7.0,6.8,1,2019-04-30,5,201811
HI611999,XXXXX,C01,M,2018-11-02,,CA1,0,0_종일,10500,2_일반,9,6,8.0,7.4,1,2019-04-30,5,201811
AS963713,XX,C01,M,2018-11-02,2019-03-31 00:00:00,CA1,1,0_종일,10500,2_일반,6,1,4.0,3.6,1,2019-03-31,4,201811
PL046877,XXXXX,C02,M,2018-11-02,,CA1,0,1_주간,7500,2_일반,9,6,7.0,7.4,1,2019-04-30,5,201811
PL433500,XXX,C03,M,2018-11-02,2019-01-31 00:00:00,CA1,1,2_야간,6000,2_일반,8,4,5.0,5.666666666666667,1,2019-01-31,2,201811
AS352069,XXXX,C01,M,2018-11-03,2019-03-31 00:00:00,CA1,1,0_종일,10500,2_일반,8,2,3.0,4.2,0,2019-03-31,4,201811
HI550641,XXX,C03,M,2018-11-03,,CA1,0,2_야간,6000,2_일반,10,6,8.0,7.8,1,2019-04-30,5,201811
TS486027,XX,C01,M,2018-11-03,2019-03-31 00:00:00,CA1,1,0_종일,10500,2_일반,7,2,3.0,3.8,0,2019-03-31,4,201811
HI093998,XXXX,C03,M,2018-11-04,,CA1,0,2_야간,6000,2_일반,11,6,9.0,9.0,1,2019-04-30,5,201811
HD872002,XXXX,C01,M,2018-11-04,2018-12-31 00:00:00,CA1,1,0_종일,10500,2_일반,10,3,6.5,6.5,1,2018-12-31,1,201811
GD322464,XXX,C01,M,2018-11-04,,CA1,0,0_종일,10500,2_일반,10,8,9.0,8.8,1,2019-04-30,5,201811
HD548971,XXXXX,C03,M,2018-11-04,,CA1,0,2_야간,6000,2_일반,12,7,10.0,9.4,1,2019-04-30,5,201811
IK575556,XXX,C02,F,2018-11-04,,CA1,0,1_주간,7500,2_일반,10,4,7.0,7.4,1,2019-04-30,5,201811
PL813822,XXXXX,C01,F,2018-11-05,,CA1,0,0_종일,10500,2_일반,10,6,8.0,8.2,1,2019-04-30,5,201811
IK619330,XXXXXX,C03,M,2018-11-05,,CA1,0,2_야간,6000,2_일반,10,5,9.0,8.0,1,2019-04-30,5,201811
HD347814,XXXX,C02,F,2018-11-05,2019-02-28 00:00:00,CA1,1,1_주간,7500,2_일반,7,4,5.5,5.5,0,2019-02-28,3,201811
PL820138,XXXXX,C01,M,2018-11-06,,CA1,0,0_종일,10500,2_일반,8,7,7.0,7.4,1,2019-04-30,5,201811
AS510249,XXXXX,C02,F,2018-11-06,2018-12-31 00:00:00,CA1,1,1_주간,7500,2_일반,8,5,6.5,6.5,0,2018-12-31,1,201811
PL342349,XXXXX,C01,M,2018-11-06,,CA1,0,0_종일,10500,2_일반,11,6,8.0,8.2,1,2019-04-30,5,201811
PL089632,XXXXX,C01,M,2018-11-06,,CA1,0,0_종일,10500,2_일반,10,8,10.0,9.4,1,2019-04-30,5,201811
TS414667,XXXXX,C01,M,2018-11-07,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,6,1,4.5,4.0,0,2019-02-28,3,201811
IK593765,XXXX,C01,F,2018-11-07,,CA1,0,0_종일,10500,2_일반,10,7,9.0,8.8,1,2019-04-30,5,201811
AS612530,XXXX,C03,M,2018-11-07,2019-01-31 00:00:00,CA1,1,2_야간,6000,2_일반,8,2,3.0,4.333333333333333,0,2019-01-31,2,201811
OA917468,XXXX,C01,M,2018-11-07,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,9,2,5.5,5.5,0,2019-02-28,3,201811
